;Season;Date;Location;HomeTeam;HomeScore;AwayTeam;AwayScore;HomePenalty;AwayPenalty;Attendance;RegularPlayoff
3009;2013-14 season:;2014.01.22;Washington;Washington;111;Boston;113;23;22;14492;Regular
3010;2013-14 season:;2014.01.22;Cleveland;Cleveland;87;Chicago;98;18;19;16890;Regular
3011;2013-14 season:;2014.01.22;Toronto;Toronto;93;Dallas;85;19;24;18179;Regular
3012;2013-14 season:;2014.01.22;Milwaukee;Milwaukee;104;Detroit;101;24;15;11266;Regular
3013;2013-14 season:;2014.01.22;Phoenix;Phoenix;124;Indiana;100;23;28;16465;Regular
3014;2013-14 season:;2014.01.22;Charlotte;Charlotte;95;LA Clippers;91;17;19;14760;Regular
3015;2013-14 season:;2014.01.22;San Antonio;San Antonio;105;Oklahoma City;111;17;25;18581;Regular
3016;2013-14 season:;2014.01.22;New York;New York;106;Philadelphia;110;24;24;19812;Regular
3017;2013-14 season:;2014.01.22;Houston;Houston;119;Sacramento;98;21;26;16488;Regular
3018;2013-14 season:;2014.01.23;Portland;Portland;110;Denver;105;21;30;20066;Regular
3019;2013-14 season:;2014.01.23;Miami;Miami;109;LA Lakers;102;23;17;19608;Regular
3020;2013-14 season:;2014.01.24;New York;New York;125;Charlotte;96;19;11;19812;Regular
3021;2013-14 season:;2014.01.24;Brooklyn;Brooklyn;107;Dallas;106;29;21;16110;Regular
3022;2013-14 season:;2014.01.24;Sacramento;Sacramento;111;Indiana;116;32;24;17317;Regular
3023;2013-14 season:;2014.01.24;Chicago;Chicago;95;LA Clippers;112;17;17;21755;Regular
3024;2013-14 season:;2014.01.24;Orlando;Orlando;114;LA Lakers;105;20;20;16101;Regular
3025;2013-14 season:;2014.01.24;Houston;Houston;87;Memphis;88;19;16;16998;Regular
3026;2013-14 season:;2014.01.24;Cleveland;Cleveland;93;Milwaukee;78;18;20;17147;Regular
3027;2013-14 season:;2014.01.24;Golden State;Golden State;120;Minnesota;121;26;18;19596;Regular
3028;2013-14 season:;2014.01.24;Detroit;Detroit;101;New Orleans;103;21;25;14107;Regular
3029;2013-14 season:;2014.01.24;Boston;Boston;83;Oklahoma City;101;12;18;18624;Regular
3030;2013-14 season:;2014.01.24;Atlanta;Atlanta;79;San Antonio;105;17;21;17601;Regular
3031;2013-14 season:;2014.01.24;Philadelphia;Philadelphia;95;Toronto;104;18;22;11489;Regular
3032;2013-14 season:;2014.01.24;Phoenix;Phoenix;95;Washington;101;24;24;16198;Regular
3033;2013-14 season:;2014.01.25;Milwaukee;Milwaukee;87;Atlanta;112;26;19;15879;Regular
3034;2013-14 season:;2014.01.25;Charlotte;Charlotte;87;Chicago;89;18;16;18252;Regular
3035;2013-14 season:;2014.01.25;Memphis;Memphis;99;Houston;81;23;15;17512;Regular
3036;2013-14 season:;2014.01.25;Denver;Denver;109;Indiana;96;21;27;19155;Regular
3037;2013-14 season:;2014.01.25;Toronto;Toronto;118;LA Clippers;126;22;23;19800;Regular
3038;2013-14 season:;2014.01.25;Portland;Portland;115;Minnesota;104;23;22;20006;Regular
3039;2013-14 season:;2014.01.25;Philadelphia;Philadelphia;91;Oklahoma City;103;22;21;19217;Regular
3040;2013-14 season:;2014.01.25;Utah;Utah;104;Washington;101;14;18;17754;Regular
3041;2013-14 season:;2014.01.26;Boston;Boston;79;Brooklyn;85;21;20;18624;Regular
3042;2013-14 season:;2014.01.26;Sacramento;Sacramento;117;Denver;125;31;25;15939;Regular
3043;2013-14 season:;2014.01.26;Dallas;Dallas;116;Detroit;106;19;21;19662;Regular
3044;2013-14 season:;2014.01.26;New York;New York;110;LA Lakers;103;19;20;19812;Regular
3045;2013-14 season:;2014.01.26;New Orleans;New Orleans;100;Orlando;92;26;24;17197;Regular
3046;2013-14 season:;2014.01.26;Cleveland;Cleveland;90;Phoenix;99;23;24;15872;Regular
3047;2013-14 season:;2014.01.26;Golden State;Golden State;103;Portland;88;21;19;19596;Regular
3048;2013-14 season:;2014.01.26;Miami;Miami;113;San Antonio;101;22;17;19683;Regular
3049;2013-14 season:;2014.01.27;Oklahoma City;Oklahoma City;111;Atlanta;109;12;17;18203;Regular
3050;2013-14 season:;2014.01.27;Milwaukee;Milwaukee;86;LA Clippers;114;15;25;11126;Regular
3051;2013-14 season:;2014.01.27;Chicago;Chicago;86;Minnesota;95;25;14;21637;Regular
3052;2013-14 season:;2014.01.27;Philadelphia;Philadelphia;113;Phoenix;124;27;25;10793;Regular
3053;2013-14 season:;2014.01.27;Utah;Utah;106;Sacramento;99;23;36;16663;Regular
3054;2013-14 season:;2014.01.27;Brooklyn;Brooklyn;103;Toronto;104;20;18;15790;Regular
3055;2013-14 season:;2014.01.28;New York;New York;114;Boston;88;20;22;19812;Regular
3056;2013-14 season:;2014.01.28;LA Lakers;LA Lakers;92;Indiana;104;18;16;18997;Regular
3057;2013-14 season:;2014.01.28;Portland;Portland;81;Memphis;98;12;20;19385;Regular
3058;2013-14 season:;2014.01.28;Cleveland;Cleveland;89;New Orleans;100;16;23;13985;Regular
3059;2013-14 season:;2014.01.28;Detroit;Detroit;103;Orlando;87;20;17;11534;Regular
3060;2013-14 season:;2014.01.28;Houston;Houston;97;San Antonio;90;21;31;18314;Regular
3061;2013-14 season:;2014.01.28;Golden State;Golden State;85;Washington;88;16;17;19596;Regular
3062;2013-14 season:;2014.01.29;Denver;Denver;98;Charlotte;101;28;16;16151;Regular
3063;2013-14 season:;2014.01.29;San Antonio;San Antonio;86;Chicago;96;23;18;18581;Regular
3064;2013-14 season:;2014.01.29;Dallas;Dallas;115;Houston;117;29;29;19359;Regular
3065;2013-14 season:;2014.01.29;Sacramento;Sacramento;89;Memphis;99;12;15;15195;Regular
3066;2013-14 season:;2014.01.29;Minnesota;Minnesota;88;New Orleans;77;21;26;11702;Regular
3067;2013-14 season:;2014.01.29;Miami;Miami;95;Oklahoma City;112;15;16;19673;Regular
3068;2013-14 season:;2014.01.29;Toronto;Toronto;98;Orlando;83;20;14;17694;Regular
3069;2013-14 season:;2014.01.29;Boston;Boston;94;Philadelphia;95;21;24;18624;Regular
3070;2013-14 season:;2014.01.29;Milwaukee;Milwaukee;117;Phoenix;126;25;29;11175;Regular
3071;2013-14 season:;2014.01.29;LA Clippers;LA Clippers;110;Washington;103;16;26;19060;Regular
3072;2013-14 season:;2014.01.30;New York;New York;117;Cleveland;86;18;25;19812;Regular
3073;2013-14 season:;2014.01.30;Golden State;Golden State;111;LA Clippers;92;21;15;19596;Regular
3074;2013-14 season:;2014.01.30;Indiana;Indiana;94;Phoenix;102;23;21;16541;Regular
3075;2013-14 season:;2014.01.31;Philadelphia;Philadelphia;99;Atlanta;125;25;22;14702;Regular
3076;2013-14 season:;2014.01.31;LA Lakers;LA Lakers;100;Charlotte;110;23;20;18997;Regular
3077;2013-14 season:;2014.01.31;Utah;Utah;90;Golden State;95;22;22;19911;Regular
3078;2013-14 season:;2014.01.31;Minnesota;Minnesota;90;Memphis;94;20;11;17429;Regular
3079;2013-14 season:;2014.01.31;Orlando;Orlando;113;Milwaukee;102;22;20;17292;Regular
3080;2013-14 season:;2014.01.31;Brooklyn;Brooklyn;95;Oklahoma City;120;21;19;17732;Regular
3081;2013-14 season:;2014.01.31;Dallas;Dallas;107;Sacramento;103;18;26;19614;Regular
3082;2013-14 season:;2014.01.31;Denver;Denver;90;Toronto;100;19;18;17131;Regular
3083;2013-14 season:;2014.02.01;Indiana;Indiana;97;Brooklyn;96;20;28;18165;Regular
3084;2013-14 season:;2014.02.01;Phoenix;Phoenix;105;Charlotte;95;22;18;16248;Regular
3085;2013-14 season:;2014.02.01;New Orleans;New Orleans;88;Chicago;79;25;17;17799;Regular
3086;2013-14 season:;2014.02.01;Houston;Houston;106;Cleveland;92;12;24;18309;Regular
3087;2013-14 season:;2014.02.01;New York;New York;91;Miami;106;22;20;19812;Regular
3088;2013-14 season:;2014.02.01;Memphis;Memphis;99;Milwaukee;90;20;21;17017;Regular
3089;2013-14 season:;2014.02.01;Atlanta;Atlanta;120;Minnesota;113;27;24;13018;Regular
3090;2013-14 season:;2014.02.01;Washington;Washington;96;Oklahoma City;81;18;18;20356;Regular
3091;2013-14 season:;2014.02.01;Detroit;Detroit;113;Philadelphia;96;20;28;16649;Regular
3092;2013-14 season:;2014.02.01;San Antonio;San Antonio;95;Sacramento;93;19;26;18581;Regular
3093;2013-14 season:;2014.02.01;Portland;Portland;106;Toronto;103;24;30;19996;Regular
3094;2013-14 season:;2014.02.01;LA Clippers;LA Clippers;102;Utah;87;22;27;19060;Regular
3095;2013-14 season:;2014.02.02;Boston;Boston;96;Orlando;89;18;13;18624;Regular
3096;2013-14 season:;2014.02.03;Sacramento;Sacramento;99;Chicago;70;26;24;15178;Regular
3097;2013-14 season:;2014.02.03;Dallas;Dallas;124;Cleveland;107;23;24;19595;Regular
3098;2013-14 season:;2014.02.03;Miami;Miami;102;Detroit;96;22;20;19802;Regular
3099;2013-14 season:;2014.02.03;Denver;Denver;116;LA Clippers;115;23;27;16567;Regular
3100;2013-14 season:;2014.02.03;Oklahoma City;Oklahoma City;86;Memphis;77;20;21;18203;Regular
3101;2013-14 season:;2014.02.03;Milwaukee;Milwaukee;101;New York;98;24;20;11147;Regular
3102;2013-14 season:;2014.02.03;Indiana;Indiana;98;Orlando;79;13;18;16266;Regular
3103;2013-14 season:;2014.02.03;Brooklyn;Brooklyn;108;Philadelphia;102;24;28;16727;Regular
3104;2013-14 season:;2014.02.03;Washington;Washington;100;Portland;90;16;17;13259;Regular
3105;2013-14 season:;2014.02.03;New Orleans;New Orleans;95;San Antonio;102;24;16;17086;Regular
3106;2013-14 season:;2014.02.03;Utah;Utah;79;Toronto;94;16;17;17139;Regular
3107;2013-14 season:;2014.02.04;Golden State;Golden State;75;Charlotte;91;18;20;19596;Regular
3108;2013-14 season:;2014.02.04;Phoenix;Phoenix;92;Chicago;101;23;23;16636;Regular
3109;2013-14 season:;2014.02.04;Atlanta;Atlanta;85;Indiana;89;19;16;15374;Regular
3110;2013-14 season:;2014.02.04;Minnesota;Minnesota;109;LA Lakers;99;19;25;12559;Regular
3111;2013-14 season:;2014.02.05;New Orleans;New Orleans;105;Atlanta;100;15;16;16232;Regular
3112;2013-14 season:;2014.02.05;Philadelphia;Philadelphia;108;Boston;114;24;19;10267;Regular
3113;2013-14 season:;2014.02.05;Memphis;Memphis;96;Dallas;110;23;20;16188;Regular
3114;2013-14 season:;2014.02.05;Orlando;Orlando;112;Detroit;98;20;20;15166;Regular
3115;2013-14 season:;2014.02.05;Cleveland;Cleveland;108;LA Lakers;119;22;25;15205;Regular
3116;2013-14 season:;2014.02.05;LA Clippers;LA Clippers;112;Miami;116;24;32;19672;Regular
3117;2013-14 season:;2014.02.05;Denver;Denver;110;Milwaukee;100;25;21;15122;Regular
3118;2013-14 season:;2014.02.05;Oklahoma City;Oklahoma City;106;Minnesota;97;22;16;18203;Regular
3119;2013-14 season:;2014.02.05;Houston;Houston;122;Phoenix;108;19;27;18217;Regular
3120;2013-14 season:;2014.02.05;New York;New York;90;Portland;94;24;16;19812;Regular
3121;2013-14 season:;2014.02.05;Washington;Washington;118;San Antonio;125;18;27;15791;Regular
3122;2013-14 season:;2014.02.05;Sacramento;Sacramento;109;Toronto;101;23;35;17317;Regular
3123;2013-14 season:;2014.02.06;Golden State;Golden State;102;Chicago;87;18;16;19596;Regular
3124;2013-14 season:;2014.02.06;Brooklyn;Brooklyn;103;San Antonio;89;24;12;17732;Regular
3125;2013-14 season:;2014.02.07;Detroit;Detroit;111;Brooklyn;95;19;19;13727;Regular
3126;2013-14 season:;2014.02.07;Washington;Washington;113;Cleveland;115;23;23;16294;Regular
3127;2013-14 season:;2014.02.07;New York;New York;117;Denver;90;23;21;19812;Regular
3128;2013-14 season:;2014.02.07;Philadelphia;Philadelphia;98;LA Lakers;112;18;15;15211;Regular
3129;2013-14 season:;2014.02.07;New Orleans;New Orleans;98;Minnesota;91;28;14;16541;Regular
3130;2013-14 season:;2014.02.07;Orlando;Orlando;103;Oklahoma City;102;13;20;15595;Regular
3131;2013-14 season:;2014.02.07;Indiana;Indiana;118;Portland;113;20;27;18165;Regular
3132;2013-14 season:;2014.02.07;Boston;Boston;99;Sacramento;89;21;15;18624;Regular
3133;2013-14 season:;2014.02.07;LA Clippers;LA Clippers;118;Toronto;105;28;35;19060;Regular
3134;2013-14 season:;2014.02.07;Dallas;Dallas;103;Utah;81;20;20;19928;Regular
3135;2013-14 season:;2014.02.08;Detroit;Detroit;126;Denver;109;16;17;15870;Regular
3136;2013-14 season:;2014.02.08;Phoenix;Phoenix;122;Golden State;109;22;21;17846;Regular
3137;2013-14 season:;2014.02.08;Milwaukee;Milwaukee;95;Houston;101;18;15;15923;Regular
3138;2013-14 season:;2014.02.08;Atlanta;Atlanta;76;Memphis;79;10;12;15190;Regular
3139;2013-14 season:;2014.02.08;Utah;Utah;94;Miami;89;25;17;19911;Regular
3140;2013-14 season:;2014.02.08;Minnesota;Minnesota;110;Portland;117;25;30;17506;Regular
3141;2013-14 season:;2014.02.08;Charlotte;Charlotte;100;San Antonio;104;18;16;19084;Regular
3142;2013-14 season:;2014.02.09;LA Lakers;LA Lakers;86;Chicago;92;15;16;18997;Regular
3143;2013-14 season:;2014.02.09;Boston;Boston;91;Dallas;102;19;12;17650;Regular
3144;2013-14 season:;2014.02.09;Orlando;Orlando;93;Indiana;92;16;20;16366;Regular
3145;2013-14 season:;2014.02.09;Cleveland;Cleveland;91;Memphis;83;20;21;16484;Regular
3146;2013-14 season:;2014.02.09;Brooklyn;Brooklyn;93;New Orleans;81;24;25;17732;Regular
3147;2013-14 season:;2014.02.09;Oklahoma City;Oklahoma City;112;New York;100;19;21;18203;Regular
3148;2013-14 season:;2014.02.09;LA Clippers;LA Clippers;123;Philadelphia;78;20;16;19157;Regular
3149;2013-14 season:;2014.02.09;Washington;Washington;93;Sacramento;84;18;19;18173;Regular
3150;2013-14 season:;2014.02.10;Milwaukee;Milwaukee;86;Boston;102;19;22;11016;Regular
3151;2013-14 season:;2014.02.10;Indiana;Indiana;119;Denver;80;18;23;16124;Regular
3152;2013-14 season:;2014.02.10;Minnesota;Minnesota;89;Houston;107;20;23;12002;Regular
3153;2013-14 season:;2014.02.10;Toronto;Toronto;108;New Orleans;101;20;26;17596;Regular
3154;2013-14 season:;2014.02.10;Golden State;Golden State;123;Philadelphia;80;20;21;19596;Regular
3155;2013-14 season:;2014.02.10;Detroit;Detroit;109;San Antonio;100;19;18;13628;Regular
3156;2013-14 season:;2014.02.11;Chicago;Chicago;100;Atlanta;85;9;16;21325;Regular
3157;2013-14 season:;2014.02.11;Charlotte;Charlotte;114;Dallas;89;15;15;11467;Regular
3158;2013-14 season:;2014.02.11;Phoenix;Phoenix;97;Miami;103;23;17;17927;Regular
3159;2013-14 season:;2014.02.11;Portland;Portland;95;Oklahoma City;98;14;22;20018;Regular
3160;2013-14 season:;2014.02.11;Cleveland;Cleveland;109;Sacramento;99;27;18;14245;Regular
3161;2013-14 season:;2014.02.11;LA Lakers;LA Lakers;79;Utah;96;15;14;18209;Regular
3162;2013-14 season:;2014.02.11;Memphis;Memphis;92;Washington;89;19;20;15613;Regular
3163;2013-14 season:;2014.02.12;Toronto;Toronto;104;Atlanta;83;19;21;17121;Regular
3164;2013-14 season:;2014.02.12;Brooklyn;Brooklyn;105;Charlotte;89;18;15;16862;Regular
3165;2013-14 season:;2014.02.12;Detroit;Detroit;89;Cleveland;93;24;21;13184;Regular
3166;2013-14 season:;2014.02.12;Indiana;Indiana;73;Dallas;81;22;19;17663;Regular
3167;2013-14 season:;2014.02.12;Minnesota;Minnesota;117;Denver;90;20;25;12139;Regular
3168;2013-14 season:;2014.02.12;Orlando;Orlando;81;Memphis;86;13;14;15310;Regular
3169;2013-14 season:;2014.02.12;Golden State;Golden State;110;Miami;111;18;20;19596;Regular
3170;2013-14 season:;2014.02.12;Milwaukee;Milwaukee;98;New Orleans;102;16;19;11012;Regular
3171;2013-14 season:;2014.02.12;Utah;Utah;105;Philadelphia;100;19;24;19368;Regular
3172;2013-14 season:;2014.02.12;LA Clippers;LA Clippers;122;Portland;117;20;27;19175;Regular
3173;2013-14 season:;2014.02.12;Boston;Boston;92;San Antonio;104;15;19;17922;Regular
3174;2013-14 season:;2014.02.12;New York;New York;101;Sacramento;106;21;18;19812;Regular
3175;2013-14 season:;2014.02.12;Houston;Houston;113;Washington;112;19;32;18314;Regular
3176;2013-14 season:;2014.02.13;Chicago;Chicago;92;Brooklyn;76;23;21;21500;Regular
3177;2013-14 season:;2014.02.13;LA Lakers;LA Lakers;103;Oklahoma City;107;18;23;18997;Regular
3178;2013-14 season:;2014.02.18;Indiana;Indiana;108;Atlanta;98;17;22;18165;Regular
3179;2013-14 season:;2014.02.18;Detroit;Detroit;96;Charlotte;108;24;18;11285;Regular
3180;2013-14 season:;2014.02.18;Philadelphia;Philadelphia;85;Cleveland;114;24;21;12904;Regular
3181;2013-14 season:;2014.02.18;Dallas;Dallas;106;Miami;117;16;23;20461;Regular
3182;2013-14 season:;2014.02.18;Memphis;Memphis;98;New York;93;22;23;17317;Regular
3183;2013-14 season:;2014.02.18;Milwaukee;Milwaukee;104;Orlando;100;15;24;11106;Regular
3184;2013-14 season:;2014.02.18;Denver;Denver;107;Phoenix;112;26;31;16461;Regular
3185;2013-14 season:;2014.02.18;LA Clippers;LA Clippers;103;San Antonio;113;20;28;19257;Regular
3186;2013-14 season:;2014.02.18;Washington;Washington;93;Toronto;103;19;25;15624;Regular
3187;2013-14 season:;2014.02.19;Utah;Utah;99;Brooklyn;105;16;16;17386;Regular
3188;2013-14 season:;2014.02.19;Phoenix;Phoenix;100;Boston;94;23;24;16135;Regular
3189;2013-14 season:;2014.02.19;Toronto;Toronto;92;Chicago;94;24;24;17704;Regular
3190;2013-14 season:;2014.02.19;Charlotte;Charlotte;116;Detroit;98;18;20;14400;Regular
3191;2013-14 season:;2014.02.19;Sacramento;Sacramento;92;Golden State;101;19;23;17317;Regular
3192;2013-14 season:;2014.02.19;LA Lakers;LA Lakers;108;Houston;134;19;15;18997;Regular
3193;2013-14 season:;2014.02.19;Minnesota;Minnesota;104;Indiana;91;20;27;15109;Regular
3194;2013-14 season:;2014.02.19;New Orleans;New Orleans;91;New York;98;20;17;16495;Regular
3195;2013-14 season:;2014.02.19;Cleveland;Cleveland;101;Orlando;93;20;25;16539;Regular
3196;2013-14 season:;2014.02.19;Portland;Portland;109;San Antonio;111;20;20;20057;Regular
3197;2013-14 season:;2014.02.19;Atlanta;Atlanta;97;Washington;114;11;23;13529;Regular
3198;2013-14 season:;2014.02.20;Milwaukee;Milwaukee;90;Denver;101;20;20;11186;Regular
3199;2013-14 season:;2014.02.20;Golden State;Golden State;102;Houston;99;24;25;19596;Regular
3200;2013-14 season:;2014.02.20;Oklahoma City;Oklahoma City;81;Miami;103;24;20;18203;Regular
3201;2013-14 season:;2014.02.21;Detroit;Detroit;115;Atlanta;107;20;22;18053;Regular
3202;2013-14 season:;2014.02.21;LA Lakers;LA Lakers;101;Boston;92;19;19;18997;Regular
3203;2013-14 season:;2014.02.21;Toronto;Toronto;98;Cleveland;91;23;18;18854;Regular
3204;2013-14 season:;2014.02.21;Philadelphia;Philadelphia;112;Dallas;124;21;24;14928;Regular
3205;2013-14 season:;2014.02.21;Chicago;Chicago;117;Denver;89;22;23;21621;Regular
3206;2013-14 season:;2014.02.21;Memphis;Memphis;102;LA Clippers;96;30;15;17963;Regular
3207;2013-14 season:;2014.02.21;Charlotte;Charlotte;90;New Orleans;87;16;27;15867;Regular
3208;2013-14 season:;2014.02.21;Orlando;Orlando;129;New York;121;19;21;16498;Regular
3209;2013-14 season:;2014.02.21;Phoenix;Phoenix;106;San Antonio;85;20;17;18422;Regular
3210;2013-14 season:;2014.02.21;Portland;Portland;102;Utah;94;19;18;19998;Regular
3211;2013-14 season:;2014.02.22;Golden State;Golden State;93;Brooklyn;86;22;14;19596;Regular
3212;2013-14 season:;2014.02.22;Sacramento;Sacramento;105;Boston;98;27;19;17317;Regular
3213;2013-14 season:;2014.02.22;Detroit;Detroit;102;Dallas;113;19;19;15213;Regular
3214;2013-14 season:;2014.02.22;Milwaukee;Milwaukee;100;Indiana;110;32;23;17165;Regular
3215;2013-14 season:;2014.02.22;Charlotte;Charlotte;92;Memphis;89;18;24;18317;Regular
3216;2013-14 season:;2014.02.22;Utah;Utah;104;Minnesota;121;25;24;19323;Regular
3217;2013-14 season:;2014.02.22;Washington;Washington;94;New Orleans;93;15;22;18385;Regular
3218;2013-14 season:;2014.02.22;Atlanta;Atlanta;107;New York;98;18;24;19045;Regular
3219;2013-14 season:;2014.02.23;LA Lakers;LA Lakers;102;Brooklyn;108;24;20;18997;Regular
3220;2013-14 season:;2014.02.23;Miami;Miami;93;Chicago;79;19;15;19848;Regular
3221;2013-14 season:;2014.02.23;Phoenix;Phoenix;112;Houston;115;18;19;15510;Regular
3222;2013-14 season:;2014.02.23;Oklahoma City;Oklahoma City;117;LA Clippers;125;30;23;18203;Regular
3223;2013-14 season:;2014.02.23;Portland;Portland;108;Minnesota;97;23;21;19458;Regular
3224;2013-14 season:;2014.02.23;Toronto;Toronto;105;Orlando;90;22;25;17435;Regular
3225;2013-14 season:;2014.02.23;Denver;Denver;95;Sacramento;109;28;21;16263;Regular
3226;2013-14 season:;2014.02.23;Cleveland;Cleveland;83;Washington;96;12;19;17238;Regular
3227;2013-14 season:;2014.02.24;Utah;Utah;110;Boston;98;21;18;17130;Regular
3228;2013-14 season:;2014.02.24;New York;New York;108;Dallas;110;24;19;19812;Regular
3229;2013-14 season:;2014.02.24;Detroit;Detroit;96;Golden State;104;23;19;14071;Regular
3230;2013-14 season:;2014.02.24;New Orleans;New Orleans;110;LA Clippers;123;23;28;16185;Regular
3231;2013-14 season:;2014.02.24;Philadelphia;Philadelphia;110;Milwaukee;130;22;21;12216;Regular
3232;2013-14 season:;2014.02.25;Atlanta;Atlanta;103;Chicago;107;22;15;12418;Regular
3233;2013-14 season:;2014.02.25;Sacramento;Sacramento;103;Houston;129;27;26;16057;Regular
3234;2013-14 season:;2014.02.25;Indiana;Indiana;118;LA Lakers;98;21;23;18165;Regular
3235;2013-14 season:;2014.02.25;Phoenix;Phoenix;101;Minnesota;110;30;21;16273;Regular
3236;2013-14 season:;2014.02.25;Washington;Washington;115;Orlando;106;15;26;13306;Regular
3237;2013-14 season:;2014.02.25;Denver;Denver;95;Portland;100;25;21;16058;Regular
