"","Season","Date","Location","HomeTeam","HomeScore","AwayTeam","AwayScore","AwayPenalty","HomePenalty","Weekday","HomeSeason","AwaySeason","Attendance","Attendancein1000s","RegularPlayoff","Homewin","ClosedDoors","RelativeCap"
"5752","2015-16 season:",2016-03-07,"Philadelphia","Philadelphia",4,"Tampa Bay",2,10,4,2,"2015-16 season: Philadelphia","2015-16 season: Tampa Bay",17906,17.906,"R",1,0,0.916235992426956
"5753","2015-16 season:",2016-03-07,"Los Angeles","Los Angeles",5,"Vancouver",1,11,17,2,"2015-16 season: Los Angeles","2015-16 season: Vancouver",18230,18.23,"R",1,0,1
"5754","2015-16 season:",2016-03-07,"Anaheim","Anaheim",1,"Washington",2,8,8,2,"2015-16 season: Anaheim","2015-16 season: Washington",17174,17.174,"R",0,0,1
"5755","2015-16 season:",2016-03-08,"Tampa Bay","Tampa Bay",0,"Boston",1,10,2,3,"2015-16 season: Tampa Bay","2015-16 season: Boston",19092,19.092,"R",0,0,1
"5756","2015-16 season:",2016-03-08,"Montreal","Montreal",4,"Dallas",3,4,6,3,"2015-16 season: Montreal","2015-16 season: Dallas",21288,21.288,"R",1,0,0.99934278471505
"5757","2015-16 season:",2016-03-08,"Columbus","Columbus",5,"Detroit",3,19,19,3,"2015-16 season: Columbus","2015-16 season: Detroit",14426,14.426,"R",1,0,0.795083774250441
"5758","2015-16 season:",2016-03-08,"Winnipeg","Winnipeg",2,"Nashville",4,16,10,3,"2015-16 season: Winnipeg","2015-16 season: Nashville",15294,15.294,"R",0,0,0.998237712943019
"5759","2015-16 season:",2016-03-08,"Buffalo","Buffalo",2,"NY Rangers",4,4,14,3,"2015-16 season: Buffalo","2015-16 season: NY Rangers",18651,18.651,"R",0,0,0.978028316727845
"5760","2015-16 season:",2016-03-08,"Carolina","Carolina",4,"Ottawa",3,13,11,3,"2015-16 season: Carolina","2015-16 season: Ottawa",10743,10.743,"R",1,0,0.575107066381156
"5761","2015-16 season:",2016-03-08,"NY Islanders","NY Islanders",2,"Pittsburgh",1,10,8,3,"2015-16 season: NY Islanders","2015-16 season: Pittsburgh",14724,14.724,"R",1,0,0.860398527435283
"5762","2015-16 season:",2016-03-08,"Edmonton","Edmonton",0,"San Jose",3,11,9,3,"2015-16 season: Edmonton","2015-16 season: San Jose",16839,16.839,"R",0,0,0.917806725895242
"5763","2015-16 season:",2016-03-09,"Colorado","Colorado",3,"Anaheim",0,8,10,4,"2015-16 season: Colorado","2015-16 season: Anaheim",14292,14.292,"R",1,0,0.802515582009097
"5764","2015-16 season:",2016-03-09,"Vancouver","Vancouver",3,"Arizona",2,8,2,4,"2015-16 season: Vancouver","2015-16 season: Arizona",18374,18.374,"R",1,0,0.971655208884188
"5765","2015-16 season:",2016-03-09,"St Louis","St Louis",3,"Chicago",2,6,19,4,"2015-16 season: St Louis","2015-16 season: Chicago",19756,19.756,"R",1,0,1.09173297966401
"5766","2015-16 season:",2016-03-09,"Calgary","Calgary",3,"Nashville",2,8,6,4,"2015-16 season: Calgary","2015-16 season: Nashville",19289,19.289,"R",1,0,1
"5767","2015-16 season:",2016-03-09,"Toronto","Toronto",4,"NY Islanders",3,10,6,4,"2015-16 season: Toronto","2015-16 season: NY Islanders",18889,18.889,"R",1,0,1.00371964503959
"5768","2015-16 season:",2016-03-09,"Los Angeles","Los Angeles",4,"Washington",3,18,14,4,"2015-16 season: Los Angeles","2015-16 season: Washington",18324,18.324,"R",1,0,1.00515633571037
"5769","2015-16 season:",2016-03-10,"Montreal","Montreal",3,"Buffalo",2,18,14,5,"2015-16 season: Montreal","2015-16 season: Buffalo",21288,21.288,"R",1,0,0.99934278471505
"5770","2015-16 season:",2016-03-10,"Boston","Boston",2,"Carolina",3,4,6,5,"2015-16 season: Boston","2015-16 season: Carolina",17565,17.565,"R",0,0,1
"5771","2015-16 season:",2016-03-10,"Minnesota","Minnesota",1,"Edmonton",2,8,4,5,"2015-16 season: Minnesota","2015-16 season: Edmonton",19058,19.058,"R",0,0,1.06149047566002
"5772","2015-16 season:",2016-03-10,"San Jose","San Jose",0,"New Jersey",3,6,2,5,"2015-16 season: San Jose","2015-16 season: New Jersey",16234,16.234,"R",0,0,0.924382188816763
"5773","2015-16 season:",2016-03-10,"Florida","Florida",6,"Ottawa",2,6,6,5,"2015-16 season: Florida","2015-16 season: Ottawa",15051,15.051,"R",1,0,0.78187012987013
"5774","2015-16 season:",2016-03-10,"Detroit","Detroit",3,"Winnipeg",2,20,12,5,"2015-16 season: Detroit","2015-16 season: Winnipeg",20027,20.027,"R",1,0,1.02623622854215
"5775","2015-16 season:",2016-03-11,"St Louis","St Louis",5,"Anaheim",2,8,8,6,"2015-16 season: St Louis","2015-16 season: Anaheim",19412,19.412,"R",1,0,1.07272325375774
"5776","2015-16 season:",2016-03-11,"Calgary","Calgary",1,"Arizona",4,6,8,6,"2015-16 season: Calgary","2015-16 season: Arizona",19289,19.289,"R",0,0,1
"5777","2015-16 season:",2016-03-11,"Dallas","Dallas",5,"Chicago",2,12,10,6,"2015-16 season: Dallas","2015-16 season: Chicago",18532,18.532,"R",1,0,1
"5778","2015-16 season:",2016-03-11,"Tampa Bay","Tampa Bay",1,"Philadelphia",3,4,8,6,"2015-16 season: Tampa Bay","2015-16 season: Philadelphia",19092,19.092,"R",0,0,1
"5779","2015-16 season:",2016-03-11,"Columbus","Columbus",2,"Pittsburgh",3,8,10,6,"2015-16 season: Columbus","2015-16 season: Pittsburgh",18205,18.205,"R",0,0,1.00336199294533
"5780","2015-16 season:",2016-03-12,"Edmonton","Edmonton",0,"Arizona",4,24,32,7,"2015-16 season: Edmonton","2015-16 season: Arizona",16839,16.839,"R",0,0,0.917806725895242
"5781","2015-16 season:",2016-03-12,"Buffalo","Buffalo",3,"Carolina",2,8,6,7,"2015-16 season: Buffalo","2015-16 season: Carolina",19070,19.07,"R",1,0,1
"5782","2015-16 season:",2016-03-12,"Winnipeg","Winnipeg",3,"Colorado",2,8,6,7,"2015-16 season: Winnipeg","2015-16 season: Colorado",15294,15.294,"R",1,0,0.998237712943019
"5783","2015-16 season:",2016-03-12,"Montreal","Montreal",1,"Minnesota",4,4,4,7,"2015-16 season: Montreal","2015-16 season: Minnesota",21288,21.288,"R",0,0,0.99934278471505
"5784","2015-16 season:",2016-03-12,"Los Angeles","Los Angeles",1,"New Jersey",2,10,2,7,"2015-16 season: Los Angeles","2015-16 season: New Jersey",18412,18.412,"R",0,0,1.00998354360944
"5785","2015-16 season:",2016-03-12,"Vancouver","Vancouver",4,"Nashville",2,15,13,7,"2015-16 season: Vancouver","2015-16 season: Nashville",18570,18.57,"R",1,0,0.982020095187731
"5786","2015-16 season:",2016-03-12,"Boston","Boston",3,"NY Islanders",1,4,2,7,"2015-16 season: Boston","2015-16 season: NY Islanders",17565,17.565,"R",1,0,1
"5787","2015-16 season:",2016-03-12,"Detroit","Detroit",3,"NY Rangers",2,10,8,7,"2015-16 season: Detroit","2015-16 season: NY Rangers",20027,20.027,"R",1,0,1.02623622854215
"5788","2015-16 season:",2016-03-12,"Florida","Florida",5,"Philadelphia",4,6,10,7,"2015-16 season: Florida","2015-16 season: Philadelphia",19404,19.404,"R",1,0,1.008
"5789","2015-16 season:",2016-03-12,"Dallas","Dallas",4,"St Louis",5,8,10,7,"2015-16 season: Dallas","2015-16 season: St Louis",18532,18.532,"R",0,0,1
"5790","2015-16 season:",2016-03-12,"Ottawa","Ottawa",4,"Toronto",0,6,10,7,"2015-16 season: Ottawa","2015-16 season: Toronto",18557,18.557,"R",1,0,1.0681517296955
"5791","2015-16 season:",2016-03-12,"San Jose","San Jose",5,"Washington",2,4,6,7,"2015-16 season: San Jose","2015-16 season: Washington",17562,17.562,"R",1,0,1
"5792","2015-16 season:",2016-03-13,"NY Rangers","NY Rangers",3,"Pittsburgh",5,15,13,1,"2015-16 season: NY Rangers","2015-16 season: Pittsburgh",18006,18.006,"R",0,0,1
"5793","2015-16 season:",2016-03-13,"Columbus","Columbus",0,"Tampa Bay",4,14,32,1,"2015-16 season: Columbus","2015-16 season: Tampa Bay",14701,14.701,"R",0,0,0.810240299823633
"5794","2015-16 season:",2016-03-13,"Detroit","Detroit",0,"Toronto",1,6,4,1,"2015-16 season: Detroit","2015-16 season: Toronto",20027,20.027,"R",0,0,1.02623622854215
"5795","2015-16 season:",2016-03-14,"NY Islanders","NY Islanders",3,"Florida",2,21,11,2,"2015-16 season: NY Islanders","2015-16 season: Florida",14106,14.106,"R",1,0,0.824285630806989
"5796","2015-16 season:",2016-03-14,"Chicago","Chicago",0,"Los Angeles",5,12,4,2,"2015-16 season: Chicago","2015-16 season: Los Angeles",22170,22.17,"R",0,0,1.12441040726277
"5797","2015-16 season:",2016-03-14,"Anaheim","Anaheim",7,"New Jersey",1,6,8,2,"2015-16 season: Anaheim","2015-16 season: New Jersey",15423,15.423,"R",1,0,0.898043554209852
"5798","2015-16 season:",2016-03-14,"Edmonton","Edmonton",2,"Nashville",3,8,8,2,"2015-16 season: Edmonton","2015-16 season: Nashville",16839,16.839,"R",0,0,0.917806725895242
"5799","2015-16 season:",2016-03-14,"Calgary","Calgary",7,"St Louis",4,8,10,2,"2015-16 season: Calgary","2015-16 season: St Louis",19107,19.107,"R",1,0,0.990564570480585
"5800","2015-16 season:",2016-03-14,"Vancouver","Vancouver",2,"Winnipeg",5,8,6,2,"2015-16 season: Vancouver","2015-16 season: Winnipeg",18361,18.361,"R",0,0,0.970967741935484
"5801","2015-16 season:",2016-03-15,"San Jose","San Jose",3,"Boston",2,8,2,3,"2015-16 season: San Jose","2015-16 season: Boston",16624,16.624,"R",1,0,0.946589226739551
"5802","2015-16 season:",2016-03-15,"Washington","Washington",2,"Carolina",1,2,4,3,"2015-16 season: Washington","2015-16 season: Carolina",18506,18.506,"R",1,0,1
"5803","2015-16 season:",2016-03-15,"Philadelphia","Philadelphia",4,"Detroit",3,12,4,3,"2015-16 season: Philadelphia","2015-16 season: Detroit",19806,19.806,"R",1,0,1.01345750396561
"5804","2015-16 season:",2016-03-15,"Montreal","Montreal",1,"Florida",4,14,20,3,"2015-16 season: Montreal","2015-16 season: Florida",21288,21.288,"R",0,0,0.99934278471505
"5805","2015-16 season:",2016-03-15,"Dallas","Dallas",2,"Los Angeles",5,6,2,3,"2015-16 season: Dallas","2015-16 season: Los Angeles",18532,18.532,"R",0,0,1
"5806","2015-16 season:",2016-03-15,"Ottawa","Ottawa",3,"Minnesota",2,11,11,3,"2015-16 season: Ottawa","2015-16 season: Minnesota",18966,18.966,"R",1,0,1.09169400794336
"5807","2015-16 season:",2016-03-15,"Pittsburgh","Pittsburgh",2,"NY Islanders",1,8,8,3,"2015-16 season: Pittsburgh","2015-16 season: NY Islanders",18456,18.456,"R",1,0,1.00375265132974
"5808","2015-16 season:",2016-03-15,"Toronto","Toronto",4,"Tampa Bay",1,10,10,3,"2015-16 season: Toronto","2015-16 season: Tampa Bay",18874,18.874,"R",1,0,1.00292257824539
"5809","2015-16 season:",2016-03-16,"Vancouver","Vancouver",1,"Colorado",3,2,4,4,"2015-16 season: Vancouver","2015-16 season: Colorado",18426,18.426,"R",0,0,0.974405076679006
"5810","2015-16 season:",2016-03-16,"Buffalo","Buffalo",2,"Montreal",3,48,52,4,"2015-16 season: Buffalo","2015-16 season: Montreal",18815,18.815,"R",0,0,0.986628211851075
"5811","2015-16 season:",2016-03-16,"Anaheim","Anaheim",1,"NY Rangers",2,0,6,4,"2015-16 season: Anaheim","2015-16 season: NY Rangers",15400,15.4,"R",0,0,0.896704320484453
"5812","2015-16 season:",2016-03-16,"Chicago","Chicago",2,"Philadelphia",3,6,4,4,"2015-16 season: Chicago","2015-16 season: Philadelphia",22113,22.113,"R",0,0,1.12151950093828
"5813","2015-16 season:",2016-03-16,"Edmonton","Edmonton",6,"St Louis",4,27,8,4,"2015-16 season: Edmonton","2015-16 season: St Louis",16839,16.839,"R",1,0,0.917806725895242
"5814","2015-16 season:",2016-03-16,"Calgary","Calgary",4,"Winnipeg",1,11,9,4,"2015-16 season: Calgary","2015-16 season: Winnipeg",18929,18.929,"R",1,0,0.981336513038519
"5815","2015-16 season:",2016-03-17,"Pittsburgh","Pittsburgh",4,"Carolina",2,10,14,5,"2015-16 season: Pittsburgh","2015-16 season: Carolina",18455,18.455,"R",1,0,1.00369826507859
"5816","2015-16 season:",2016-03-17,"Columbus","Columbus",1,"Detroit",3,6,6,5,"2015-16 season: Columbus","2015-16 season: Detroit",14415,14.415,"R",0,0,0.794477513227513
"5817","2015-16 season:",2016-03-17,"Toronto","Toronto",1,"Florida",4,4,8,5,"2015-16 season: Toronto","2015-16 season: Florida",18922,18.922,"R",0,0,1.00547319198682
"5818","2015-16 season:",2016-03-17,"New Jersey","New Jersey",7,"Minnesota",4,2,6,5,"2015-16 season: New Jersey","2015-16 season: Minnesota",15114,15.114,"R",1,0,0.915223446772436
"5819","2015-16 season:",2016-03-17,"Nashville","Nashville",4,"NY Islanders",2,2,0,5,"2015-16 season: Nashville","2015-16 season: NY Islanders",17113,17.113,"R",1,0,1
"5820","2015-16 season:",2016-03-17,"Los Angeles","Los Angeles",4,"NY Rangers",3,6,4,5,"2015-16 season: Los Angeles","2015-16 season: NY Rangers",18230,18.23,"R",1,0,1
"5821","2015-16 season:",2016-03-17,"Arizona","Arizona",3,"San Jose",1,9,9,5,"2015-16 season: Arizona","2015-16 season: San Jose",13005,13.005,"R",1,0,0.759416058394161
"5822","2015-16 season:",2016-03-17,"Dallas","Dallas",4,"Tampa Bay",3,7,7,5,"2015-16 season: Dallas","2015-16 season: Tampa Bay",18532,18.532,"R",1,0,1
"5823","2015-16 season:",2016-03-18,"Anaheim","Anaheim",4,"Boston",0,11,11,6,"2015-16 season: Anaheim","2015-16 season: Boston",16707,16.707,"R",1,0,0.972807732619075
"5824","2015-16 season:",2016-03-18,"Winnipeg","Winnipeg",0,"Chicago",4,15,9,6,"2015-16 season: Winnipeg","2015-16 season: Chicago",15294,15.294,"R",0,0,0.998237712943019
"5825","2015-16 season:",2016-03-18,"Calgary","Calgary",3,"Colorado",4,4,14,6,"2015-16 season: Calgary","2015-16 season: Colorado",19289,19.289,"R",0,0,1
"5826","2015-16 season:",2016-03-18,"Washington","Washington",4,"Nashville",1,20,6,6,"2015-16 season: Washington","2015-16 season: Nashville",18506,18.506,"R",1,0,1
"5827","2015-16 season:",2016-03-18,"Buffalo","Buffalo",3,"Ottawa",1,27,29,6,"2015-16 season: Buffalo","2015-16 season: Ottawa",19070,19.07,"R",1,0,1
"5828","2015-16 season:",2016-03-18,"Edmonton","Edmonton",2,"Vancouver",0,10,12,6,"2015-16 season: Edmonton","2015-16 season: Vancouver",16839,16.839,"R",1,0,0.917806725895242
"5829","2015-16 season:",2016-03-19,"Los Angeles","Los Angeles",2,"Boston",1,9,13,7,"2015-16 season: Los Angeles","2015-16 season: Boston",18373,18.373,"R",1,0,1.00784421283598
"5830","2015-16 season:",2016-03-19,"Toronto","Toronto",4,"Buffalo",1,18,20,7,"2015-16 season: Toronto","2015-16 season: Buffalo",18829,18.829,"R",1,0,1.0005313778628
"5831","2015-16 season:",2016-03-19,"Minnesota","Minnesota",3,"Carolina",2,4,4,7,"2015-16 season: Minnesota","2015-16 season: Carolina",19044,19.044,"R",1,0,1.06071070513535
"5832","2015-16 season:",2016-03-19,"Florida","Florida",3,"Detroit",5,13,13,7,"2015-16 season: Florida","2015-16 season: Detroit",20817,20.817,"R",0,0,1.0814025974026
"5833","2015-16 season:",2016-03-19,"Ottawa","Ottawa",5,"Montreal",0,11,15,7,"2015-16 season: Ottawa","2015-16 season: Montreal",19722,19.722,"R",1,0,1.13520980832326
"5834","2015-16 season:",2016-03-19,"Columbus","Columbus",6,"New Jersey",3,8,8,7,"2015-16 season: Columbus","2015-16 season: New Jersey",14447,14.447,"R",1,0,0.796241181657848
"5835","2015-16 season:",2016-03-19,"Dallas","Dallas",3,"NY Islanders",0,8,4,7,"2015-16 season: Dallas","2015-16 season: NY Islanders",18532,18.532,"R",1,0,1
"5836","2015-16 season:",2016-03-19,"San Jose","San Jose",4,"NY Rangers",1,8,6,7,"2015-16 season: San Jose","2015-16 season: NY Rangers",16888,16.888,"R",1,0,0.961621683179592
"5837","2015-16 season:",2016-03-19,"Philadelphia","Philadelphia",1,"Pittsburgh",4,6,6,7,"2015-16 season: Philadelphia","2015-16 season: Pittsburgh",19967,19.967,"R",0,0,1.0216957478381
"5838","2015-16 season:",2016-03-19,"Vancouver","Vancouver",0,"St Louis",3,6,8,7,"2015-16 season: Vancouver","2015-16 season: St Louis",18402,18.402,"R",0,0,0.973135906927552
"5839","2015-16 season:",2016-03-19,"Arizona","Arizona",0,"Tampa Bay",2,19,17,7,"2015-16 season: Arizona","2015-16 season: Tampa Bay",14183,14.183,"R",0,0,0.828204379562044
"5840","2015-16 season:",2016-03-20,"Winnipeg","Winnipeg",2,"Anaheim",3,11,9,1,"2015-16 season: Winnipeg","2015-16 season: Anaheim",15294,15.294,"R",0,0,0.998237712943019
"5841","2015-16 season:",2016-03-20,"San Jose","San Jose",3,"Arizona",0,10,8,1,"2015-16 season: San Jose","2015-16 season: Arizona",15756,15.756,"R",1,0,0.897164332080629
"5842","2015-16 season:",2016-03-20,"New Jersey","New Jersey",2,"Columbus",1,6,6,1,"2015-16 season: New Jersey","2015-16 season: Columbus",15146,15.146,"R",1,0,0.917161196560494
"5843","2015-16 season:",2016-03-20,"Montreal","Montreal",1,"Calgary",4,4,8,1,"2015-16 season: Montreal","2015-16 season: Calgary",21288,21.288,"R",0,0,0.99934278471505
"5844","2015-16 season:",2016-03-20,"Edmonton","Edmonton",2,"Colorado",3,8,4,1,"2015-16 season: Edmonton","2015-16 season: Colorado",16839,16.839,"R",0,0,0.917806725895242
"5845","2015-16 season:",2016-03-20,"Chicago","Chicago",2,"Minnesota",3,4,6,1,"2015-16 season: Chicago","2015-16 season: Minnesota",22059,22.059,"R",0,0,1.11878074757823
"5846","2015-16 season:",2016-03-20,"Pittsburgh","Pittsburgh",6,"Washington",2,41,22,1,"2015-16 season: Pittsburgh","2015-16 season: Washington",18656,18.656,"R",1,0,1.01462990156089
"5847","2015-16 season:",2016-03-21,"Toronto","Toronto",5,"Calgary",2,14,6,2,"2015-16 season: Toronto","2015-16 season: Calgary",19069,19.069,"R",1,0,1.01328444656996
"5848","2015-16 season:",2016-03-21,"NY Rangers","NY Rangers",4,"Florida",2,8,6,2,"2015-16 season: NY Rangers","2015-16 season: Florida",18006,18.006,"R",1,0,1
"5849","2015-16 season:",2016-03-21,"Nashville","Nashville",5,"Los Angeles",2,4,8,2,"2015-16 season: Nashville","2015-16 season: Los Angeles",17113,17.113,"R",1,0,1
"5850","2015-16 season:",2016-03-21,"NY Islanders","NY Islanders",1,"Philadelphia",4,6,8,2,"2015-16 season: NY Islanders","2015-16 season: Philadelphia",14329,14.329,"R",0,0,0.837316659849237
"5851","2015-16 season:",2016-03-22,"Montreal","Montreal",4,"Anaheim",3,7,9,3,"2015-16 season: Montreal","2015-16 season: Anaheim",21288,21.288,"R",1,0,0.99934278471505
"5852","2015-16 season:",2016-03-22,"Carolina","Carolina",2,"Buffalo",3,8,22,3,"2015-16 season: Carolina","2015-16 season: Buffalo",12676,12.676,"R",0,0,0.678586723768737
"5853","2015-16 season:",2016-03-22,"Chicago","Chicago",2,"Dallas",6,6,6,3,"2015-16 season: Chicago","2015-16 season: Dallas",22034,22.034,"R",0,0,1.11751280620784
"5854","2015-16 season:",2016-03-22,"Tampa Bay","Tampa Bay",6,"Detroit",2,17,11,3,"2015-16 season: Tampa Bay","2015-16 season: Detroit",19092,19.092,"R",1,0,1
"5855","2015-16 season:",2016-03-22,"Arizona","Arizona",4,"Edmonton",2,6,8,3,"2015-16 season: Arizona","2015-16 season: Edmonton",13408,13.408,"R",1,0,0.782948905109489
"5856","2015-16 season:",2016-03-22,"Minnesota","Minnesota",2,"Los Angeles",1,10,4,3,"2015-16 season: Minnesota","2015-16 season: Los Angeles",19018,19.018,"R",1,0,1.05926255987524
"5857","2015-16 season:",2016-03-22,"Columbus","Columbus",3,"Philadelphia",2,10,23,3,"2015-16 season: Columbus","2015-16 season: Philadelphia",16230,16.23,"R",1,0,0.894510582010582
"5858","2015-16 season:",2016-03-22,"San Jose","San Jose",0,"St Louis",1,8,4,3,"2015-16 season: San Jose","2015-16 season: St Louis",15411,15.411,"R",0,0,0.877519644687393
"5859","2015-16 season:",2016-03-22,"Winnipeg","Winnipeg",2,"Vancouver",0,6,4,3,"2015-16 season: Winnipeg","2015-16 season: Vancouver",15294,15.294,"R",1,0,0.998237712943019
"5860","2015-16 season:",2016-03-22,"Ottawa","Ottawa",2,"Washington",4,8,4,3,"2015-16 season: Ottawa","2015-16 season: Washington",19313,19.313,"R",0,0,1.1116675300754
"5861","2015-16 season:",2016-03-23,"NY Rangers","NY Rangers",5,"Boston",2,17,9,4,"2015-16 season: NY Rangers","2015-16 season: Boston",18006,18.006,"R",1,0,1
"5862","2015-16 season:",2016-03-23,"NY Islanders","NY Islanders",3,"Ottawa",1,6,2,4,"2015-16 season: NY Islanders","2015-16 season: Ottawa",13837,13.837,"R",1,0,0.808566586805353
"5863","2015-16 season:",2016-03-24,"Toronto","Toronto",6,"Anaheim",5,20,8,5,"2015-16 season: Toronto","2015-16 season: Anaheim",18935,18.935,"R",1,0,1.00616398320846
"5864","2015-16 season:",2016-03-24,"Columbus","Columbus",2,"Carolina",3,13,11,5,"2015-16 season: Columbus","2015-16 season: Carolina",16031,16.031,"R",0,0,0.883542768959436
"5865","2015-16 season:",2016-03-24,"Minnesota","Minnesota",6,"Calgary",2,10,10,5,"2015-16 season: Minnesota","2015-16 season: Calgary",19032,19.032,"R",1,0,1.06004233039991
"5866","2015-16 season:",2016-03-24,"Arizona","Arizona",3,"Dallas",1,12,6,5,"2015-16 season: Arizona","2015-16 season: Dallas",11887,11.887,"R",1,0,0.694131386861314
"5867","2015-16 season:",2016-03-24,"San Jose","San Jose",3,"Edmonton",6,33,7,5,"2015-16 season: San Jose","2015-16 season: Edmonton",16570,16.57,"R",0,0,0.943514406104088
"5868","2015-16 season:",2016-03-24,"Boston","Boston",1,"Florida",4,8,8,5,"2015-16 season: Boston","2015-16 season: Florida",17565,17.565,"R",0,0,1
"5869","2015-16 season:",2016-03-24,"Winnipeg","Winnipeg",4,"Los Angeles",1,8,6,5,"2015-16 season: Winnipeg","2015-16 season: Los Angeles",15294,15.294,"R",1,0,0.998237712943019
